#{"t_start": 1632671971.0842528, "env_id": null}
r,l,t
-9.785714,10,44.754804
1.166667,8,44.781732
-0.809524,9,44.812616
-0.761905,11,44.850514
1.166667,8,44.877442
1.190476,9,44.906365
-0.738095,12,44.946258
1.166667,8,44.972188
-0.880952,6,44.992135
1.238095,11,45.027074
-0.785714,10,45.06198
-9.761905,11,45.096855
-9.761905,11,45.131762
1.285714,13,45.174647
1.261905,12,45.21454
1.142857,7,45.23851
1.190476,9,45.267432
1.190476,9,45.297318
-0.690476,14,45.343197
-0.857143,7,45.369127
1.119048,6,45.39007
1.190476,9,45.41999
-0.738095,12,45.596518
-9.738095,12,45.63342
1.285714,13,45.675307
1.214286,10,45.708251
1.190476,9,45.739169
-0.809524,9,45.77108
1.214286,10,45.803963
1.238095,11,45.841862
-9.666667,15,45.888736
-0.857143,7,45.91367
1.166667,8,45.941626
1.238095,11,45.977539
1.238095,11,46.012448
-0.809524,9,46.043354
-0.857143,7,46.068256
1.214286,10,46.1012
1.119048,6,46.122112
-0.761905,11,46.159051
1.119048,6,46.179991
-9.809524,9,46.20888
-9.785714,10,46.238832
1.285714,13,46.280721
-9.809524,9,46.308645
-9.761905,11,46.342556
1.357143,16,46.392388
-0.785714,10,46.556948
1.119048,6,46.577893
-0.833333,8,46.605818
1.095238,5,46.62377
1.166667,8,46.650731
1.119048,6,46.671642
-0.785714,10,46.704554
1.285714,13,46.746475
-0.880952,6,46.76938
-9.833333,8,46.795311
-0.785714,10,46.831214
-0.833333,8,46.860137
-0.785714,10,46.894084
1.190476,9,46.923998
1.333333,15,46.970873
-9.666667,15,47.017748
1.214286,10,47.048633
-9.785714,10,47.07955
1.261905,12,47.118446
1.238095,11,47.155347
1.238095,11,47.190254
1.238095,11,47.226158
1.214286,10,47.259071
1.333333,15,47.306942
1.238095,11,47.346836
-0.738095,12,47.388723
1.261905,12,47.570348
-0.857143,7,47.597276
1.214286,10,47.630223
1.142857,7,47.654156
-0.857143,7,47.679089
-9.666667,15,47.730918
-9.761905,11,47.766855
-9.619048,17,47.819681
-9.738095,12,47.857579
1.238095,11,47.894513
1.142857,7,47.917454
-9.761905,11,47.95236
1.119048,6,47.972304
-9.833333,8,47.998236
1.166667,8,48.025131
-9.761905,11,48.059042
1.261905,12,48.096939
1.261905,12,48.134838
-0.714286,13,48.17872
-9.666667,15,48.229584
1.214286,10,48.264491
-9.761905,11,48.301392
1.190476,9,48.332309
-9.785714,10,48.369211
1.238095,11,48.553749
-9.785714,10,48.584666
1.190476,9,48.622533
1.261905,12,48.663423
1.166667,8,48.691383
-0.904762,5,48.710298
-9.690476,14,48.755213
1.190476,9,48.785097
1.190476,9,48.818011
1.190476,9,48.853913
1.285714,13,48.906772
1.190476,9,48.940681
-9.761905,11,48.979577
-0.857143,7,49.007503
1.166667,8,49.035428
1.309524,14,49.0833
-0.738095,12,49.122196
-9.619048,17,49.177945
-0.880952,6,49.201881
-0.857143,7,49.228809
1.119048,6,49.251747
1.166667,8,49.28067
1.214286,10,49.317571
1.238095,11,49.361454
-9.714286,13,49.404339
-9.785714,10,49.437284
-9.761905,11,49.618798
-9.785714,10,49.653704
1.261905,12,49.697555
1.214286,10,49.741438
1.119048,6,49.768366
-0.857143,7,49.801278
-0.809524,9,49.842168
-0.857143,7,49.873086
1.190476,9,49.915971
1.119048,6,49.940904
1.214286,10,49.980797
1.190476,9,50.017698
-9.738095,12,50.056594
1.309524,14,50.104465
-9.690476,14,50.150343
1.142857,7,50.175276
1.238095,11,50.212178
1.119048,6,50.234119
-9.714286,13,50.276007
1.166667,8,50.302935
-0.880952,6,50.324876
-9.833333,8,50.351804
-9.785714,10,50.384716
-9.761905,11,50.42062
1.238095,11,50.456524
1.238095,11,50.494422
-0.785714,10,50.530327
-0.761905,11,50.703862
1.309524,14,50.750736
1.261905,12,50.790662
-0.880952,6,50.813601
1.142857,7,50.839499
-9.785714,10,50.87344
-0.857143,7,50.898373
1.214286,10,50.93624
1.166667,8,50.963169
1.166667,8,50.991125
-0.857143,7,51.017058
1.095238,5,51.035973
-9.761905,11,51.078891
1.238095,11,51.120777
1.190476,9,51.155655
1.285714,13,51.201531
1.142857,7,51.228458
1.142857,7,51.253391
1.261905,12,51.294314
1.261905,12,51.336169
-9.785714,10,51.37706
-9.690476,14,51.422971
1.261905,12,51.462865
1.142857,7,51.487765
1.142857,7,51.512697
1.190476,9,51.544613
-0.833333,8,51.573535
1.190476,9,51.751059
1.285714,13,51.796937
-9.833333,8,51.824864
1.214286,10,51.864757
-0.833333,8,51.898666
1.261905,12,51.940553
-0.785714,10,51.976458
1.190476,9,52.009369
-0.809524,9,52.043278
1.095238,5,52.063224
1.142857,7,52.090154
1.071429,4,52.106109
1.142857,7,52.133038
-9.785714,10,52.168942
-0.833333,8,52.197864
-0.857143,7,52.22283
1.119048,6,52.244772
-0.690476,14,52.291614
1.190476,9,52.321533
-0.857143,7,52.346467
-0.785714,10,52.381374
1.071429,4,52.396334
-9.761905,11,52.432237
-9.666667,15,52.481107
1.333333,15,52.53001
1.261905,12,52.568903
-0.785714,10,52.603779
1.142857,7,52.627715
1.071429,4,52.643671
1.142857,7,52.821198
1.071429,4,52.83915
1.214286,10,52.878078
1.166667,8,52.906967
1.071429,4,52.922925
1.142857,7,52.947858
1.142857,7,52.973789
1.142857,7,53.000718
1.142857,7,53.028642
1.238095,11,53.072524
1.095238,5,53.092472
1.190476,9,53.126381
1.238095,11,53.167272
1.119048,6,53.191238
-0.738095,12,53.233126
1.142857,7,53.258028
1.214286,10,53.291938
-0.809524,9,53.325848
1.238095,11,53.364743
1.119048,6,53.387682
-0.809524,9,53.420593
1.071429,4,53.43655
1.095238,5,53.455499
1.238095,11,53.494395
-0.761905,11,53.534289
-9.785714,10,53.568197
-0.738095,12,53.613079
-0.833333,8,53.642001
-0.880952,6,53.665937
-0.833333,8,53.695857
1.190476,9,53.727771
-0.904762,5,53.747718
-9.785714,10,53.937211
-9.785714,10,53.971121
1.238095,11,54.00902
1.190476,9,54.040934
1.285714,13,54.085813
-0.809524,9,54.118725
-0.809524,9,54.151637
1.309524,14,54.198543
-9.690476,14,54.244423
1.214286,10,54.278298
-9.761905,11,54.313206
-9.738095,12,54.35313
1.142857,7,54.377078
1.261905,12,54.424937
1.285714,13,54.481754
-9.738095,12,54.521647
-9.809524,9,54.551568
1.214286,10,54.587471
-9.642857,16,54.638367
-9.666667,15,54.686239
1.214286,10,54.718161
-0.761905,11,54.754025
-0.809524,9,54.785973
1.142857,7,54.952494
-9.785714,10,54.983411
1.166667,8,55.011337
1.142857,7,55.035273
1.119048,6,55.054222
1.142857,7,55.078158
1.095238,5,55.095112
-9.690476,14,55.139993
1.261905,12,55.178889
1.261905,12,55.218782
1.261905,12,55.257678
1.214286,10,55.290589
-0.857143,7,55.316521
-9.785714,10,55.347437
-9.690476,14,55.392318
1.214286,10,55.426261
-9.714286,13,55.46715
-0.833333,8,55.495075
-0.880952,6,55.517018
1.214286,10,55.549928
1.071429,4,55.564887
-9.690476,14,55.611731
-9.785714,10,55.648663
-0.833333,8,55.677554
1.190476,9,55.708501
1.095238,5,55.726455
-0.785714,10,55.761366
-9.690476,14,55.941847
1.142857,7,55.964786
1.357143,16,56.017645
1.166667,8,56.045569
-9.785714,10,56.079479
-9.785714,10,56.114385
-9.809524,9,56.145302
-0.833333,8,56.173229
1.142857,7,56.199193
-9.666667,15,56.24703
-0.904762,5,56.266978
1.285714,13,56.31086
1.190476,9,56.342775
1.261905,12,56.383666
-9.785714,10,56.420567
1.166667,8,56.448491
1.071429,4,56.464448
-0.785714,10,56.499355
1.214286,10,56.534263
1.190476,9,56.565214
1.261905,12,56.609061
1.333333,15,56.65796
1.190476,9,56.68888
-9.714286,13,56.729774
-0.857143,7,56.754704
-0.785714,10,56.789579
1.190476,9,56.966106
-0.857143,7,56.991039
1.261905,12,57.03193
1.166667,8,57.058859
-0.928571,4,57.074816
1.238095,11,57.111717
-9.690476,14,57.155599
1.190476,9,57.18552
1.119048,6,57.207846
-0.857143,7,57.233777
-9.761905,11,57.268682
-0.833333,8,57.29664
-9.785714,10,57.328554
-0.738095,12,57.36745
1.214286,10,57.400331
1.166667,8,57.428288
-9.761905,11,57.463194
-9.833333,8,57.490124
-0.714286,13,57.534005
-0.738095,12,57.574895
-0.857143,7,57.600826
-9.809524,9,57.629749
-0.809524,9,57.660666
1.095238,5,57.677628
1.142857,7,57.700527
-9.785714,10,57.732442
-9.738095,12,57.771339
1.238095,11,57.808239
1.238095,11,57.982772
-0.761905,11,58.021668
1.166667,8,58.049594
1.261905,12,58.087492
-0.785714,10,58.122399
1.190476,9,58.152318
1.238095,11,58.188226
1.166667,8,58.215184
1.166667,8,58.241112
1.166667,8,58.269038
1.166667,8,58.295966
1.166667,8,58.322896
1.214286,10,58.355806
-9.857143,7,58.377747
1.142857,7,58.401683
1.190476,9,58.431603
1.214286,10,58.464515
1.238095,11,58.499422
1.142857,7,58.523358
1.119048,6,58.54427
1.166667,8,58.5702
-0.761905,11,58.608098
1.119048,6,58.629043
-9.642857,16,58.677912
1.309524,14,58.722792
1.238095,11,58.758697
1.214286,10,58.791608
1.095238,5,58.947191
-0.809524,9,58.977111
1.261905,12,59.01501
1.095238,5,59.03396
-9.690476,14,59.076876
-0.857143,7,59.10181
1.071429,4,59.11677
1.214286,10,59.149681
-9.761905,11,59.183592
1.238095,11,59.220461
1.142857,7,59.243431
-0.761905,11,59.281329
1.166667,8,59.307261
-0.785714,10,59.34117
1.190476,9,59.371093
-0.809524,9,59.402007
-9.714286,13,59.442902
1.238095,11,59.478801
1.071429,4,59.492764
1.261905,12,59.530662
1.238095,11,59.566566
-9.666667,15,59.611447
-0.738095,12,59.650345
-0.785714,10,59.683254
1.166667,8,59.710192
-0.809524,9,59.740102
-0.761905,11,59.913606
-0.785714,10,59.947515
1.214286,10,59.97943
1.071429,4,59.99439
-0.809524,9,60.025307
-0.857143,7,60.051246
-9.690476,14,60.095152
-9.785714,10,60.127067
1.190476,9,60.155957
1.190476,9,60.185878
1.214286,10,60.21879
-0.690476,14,60.263669
1.238095,11,60.297579
-0.785714,10,60.329493
-9.690476,14,60.374373
1.285714,13,60.419253
1.071429,4,60.433216
-0.880952,6,60.458149
1.190476,9,60.487071
1.095238,5,60.505023
1.261905,12,60.543948
-9.785714,10,60.574869
1.119048,6,60.595812
1.119048,6,60.616761
1.119048,6,60.636705
-0.761905,11,60.673604
-0.714286,13,60.716492
1.071429,4,60.731418
1.095238,5,60.74937
1.238095,11,60.920942
1.166667,8,60.946873
1.214286,10,60.977794
1.166667,8,61.003723
1.142857,7,61.026659
-0.785714,10,61.060537
1.261905,12,61.097472
1.214286,10,61.129387
-0.785714,10,61.163263
1.285714,13,61.204153
-0.857143,7,61.228089
1.166667,8,61.254019
1.261905,12,61.29092
1.261905,12,61.327822
1.095238,5,61.345774
-0.904762,5,61.363726
1.285714,13,61.402622
1.261905,12,61.442515
-9.714286,13,61.484403
1.166667,8,61.512329
-0.857143,7,61.537261
-0.761905,11,61.573165
1.190476,9,61.602088
1.261905,12,61.640984
1.166667,8,61.667912
-9.833333,8,61.695837
-0.904762,5,61.713789
1.119048,6,61.733736
-0.785714,10,61.909266
1.071429,4,61.923228
1.238095,11,61.961128
-9.690476,14,62.006008
1.071429,4,62.019971
-0.904762,5,62.03892
1.095238,5,62.056872
-9.809524,9,62.083799
-0.738095,12,62.122697
-0.809524,9,62.153612
-9.761905,11,62.187521
1.214286,10,62.21947
-9.738095,12,62.255372
-0.809524,9,62.284263
-9.619048,17,62.33413
1.071429,4,62.348093
-0.809524,9,62.379009
-9.809524,9,62.406935
1.071429,4,62.421895
1.119048,6,62.442838
1.285714,13,62.48373
-9.738095,12,62.521628
1.214286,10,62.552545
1.071429,4,62.567505
-9.738095,12,62.604406
1.166667,8,62.631334
-0.857143,7,62.655271
-9.785714,10,62.68519
1.095238,5,62.703174
-9.809524,9,62.86471
-9.809524,9,62.892636
-0.785714,10,62.926544
-9.666667,15,62.972421
1.214286,10,63.004336
1.166667,8,63.031264
-9.785714,10,63.06318
1.166667,8,63.090107
1.119048,6,63.112048
1.119048,6,63.131995
-0.809524,9,63.16391
1.238095,11,63.200811
-0.809524,9,63.233723
1.095238,5,63.250676
-0.761905,11,63.288576
-0.904762,5,63.307525
-0.809524,9,63.337445
1.142857,7,63.360415
1.095238,5,63.37737
-9.785714,10,63.408289
1.238095,11,63.443163
-0.666667,15,63.491034
-0.809524,9,63.520953
1.119048,6,63.541898
-0.714286,13,63.583786
1.166667,8,63.609717
-9.666667,15,63.656592
1.214286,10,63.828132
1.142857,7,63.852067
1.095238,5,63.868024
1.309524,14,63.911908
1.285714,13,63.951801
1.119048,6,63.97075
-0.738095,12,64.009646
-9.690476,14,64.050538
-0.904762,5,64.068489
1.190476,9,64.097411
1.261905,12,64.134313
1.119048,6,64.154259
1.166667,8,64.18019
1.214286,10,64.212104
1.166667,8,64.238035
1.238095,11,64.271945
1.095238,5,64.2889
1.285714,13,64.329791
-9.738095,12,64.366691
1.119048,6,64.387635
-0.833333,8,64.413566
-9.690476,14,64.455454
-0.857143,7,64.480387
1.214286,10,64.513298
1.166667,8,64.540226
1.095238,5,64.557181
-9.666667,15,64.603058
-0.785714,10,64.636968
1.190476,9,64.801528
1.119048,6,64.822472
-0.666667,15,64.869346
1.261905,12,64.907245
1.214286,10,64.940158
1.214286,10,64.974066
1.238095,11,65.008973
-9.785714,10,65.03989
-9.738095,12,65.077788
1.166667,8,65.102722
-9.785714,10,65.131644
-9.761905,11,65.163559
1.214286,10,65.195473
-9.809524,9,65.224397
-9.666667,15,65.269276
-9.809524,9,65.296238
1.214286,10,65.327153
1.285714,13,65.36605
1.190476,9,65.393974
-9.809524,9,65.420871
-9.761905,11,65.453782
-0.857143,7,65.477718
1.214286,10,65.509633
1.095238,5,65.52559
-9.642857,16,65.572503
1.214286,10,65.734033
-9.738095,12,65.768939
-9.738095,12,65.803845
1.238095,11,65.845733
1.261905,12,65.881638
1.238095,11,65.917542
1.190476,9,65.951452
1.238095,11,65.989349
-0.809524,9,66.02326
-9.761905,11,66.06016
-9.809524,9,66.089082
-0.904762,5,66.108032
1.071429,4,66.123989
-0.785714,10,66.155904
1.119048,6,66.174854
1.214286,10,66.206768
-0.785714,10,66.240677
1.142857,7,66.26561
1.214286,10,66.301515
1.166667,8,66.331434
-9.714286,13,66.375317
-0.928571,4,66.392272
1.142857,7,66.41722
-9.785714,10,66.452113
1.119048,6,66.474052
1.214286,10,66.507962
1.214286,10,66.540873
-0.809524,9,66.571791
1.190476,9,66.749316
1.261905,12,66.791204
-0.857143,7,66.818132
1.238095,11,66.857028
1.166667,8,66.883956
1.142857,7,66.90889
-0.761905,11,66.946789
1.190476,9,66.977705
1.309524,14,67.022585
1.071429,4,67.036548
1.238095,11,67.073449
1.166667,8,67.099379
1.261905,12,67.141267
1.166667,8,67.167198
-9.714286,13,67.207092
-0.809524,9,67.237011
-0.904762,5,67.254963
1.214286,10,67.28588
-9.690476,14,67.327768
-0.809524,9,67.35669
1.238095,11,67.3906
1.214286,10,67.421517
-0.833333,8,67.447448
1.190476,9,67.474376
-9.714286,13,67.512274
1.261905,12,67.549176
1.095238,5,67.69778
1.166667,8,67.723708
1.238095,11,67.760612
1.261905,12,67.797512
1.190476,9,67.833415
1.214286,10,67.864332
1.190476,9,67.895251
-0.880952,6,67.923176
-9.619048,17,67.995981
1.142857,7,68.030889
1.309524,14,68.086737
1.238095,11,68.121644
1.190476,9,68.162534
-9.666667,15,68.231352
-9.690476,14,68.304156
-0.761905,11,68.354023
-0.714286,13,68.408876
-9.809524,9,68.44877
1.119048,6,68.473703
1.166667,8,68.50462
1.261905,12,68.547506
-0.857143,7,68.573435
1.309524,14,68.622306
-0.880952,6,68.645243
1.190476,9,68.677159
1.238095,11,68.903552
-0.857143,7,68.939457
1.333333,15,69.005281
1.166667,8,69.041186
1.190476,9,69.089057
1.166667,8,69.130945
1.214286,10,69.173829
-0.833333,8,69.206742
1.119048,6,69.234667
1.190476,9,69.273563
1.214286,10,69.317445
1.214286,10,69.370303
-0.880952,6,69.403215
-9.880952,6,69.428149
1.142857,7,69.458069
1.071429,4,69.47602
-9.857143,7,69.502949
-9.785714,10,69.53985
1.238095,11,69.578746
-0.738095,12,69.626618
1.285714,13,69.675487
1.190476,9,69.708398
-0.785714,10,69.747294
1.190476,9,69.776224
1.238095,11,69.811124
1.333333,15,69.86099
1.214286,10,69.892904
1.071429,4,69.907865
-0.833333,8,70.071427
1.309524,14,70.1193
1.214286,10,70.156206
1.142857,7,70.180136
1.119048,6,70.200083
-9.738095,12,70.238979
-0.761905,11,70.284857
1.142857,7,70.32076
1.261905,12,70.375613
1.214286,10,70.419497
1.261905,12,70.468365
1.357143,16,70.529219
-0.761905,11,70.577075
1.238095,11,70.622952
-9.738095,12,70.66484
-0.785714,10,70.699747
1.166667,8,70.727671
1.285714,13,70.777538
-9.785714,10,70.81045
1.285714,13,70.854333
-9.714286,13,70.898215
-0.904762,5,70.920156
-0.738095,12,70.971021
1.214286,10,71.010914
-0.785714,10,71.052803
1.166667,8,71.248282
-0.809524,9,71.294156
1.119048,6,71.330059
1.214286,10,71.37893
1.190476,9,71.417825
1.285714,13,71.4647
1.309524,14,71.514566
1.190476,9,71.548475
1.190476,9,71.58039
-0.690476,14,71.639232
1.142857,7,71.668155
-9.761905,11,71.711041
1.166667,8,71.739963
1.285714,13,71.793818
1.261905,12,71.841691
1.190476,9,71.877596
-0.833333,8,71.90951
-0.833333,8,71.941424
-0.738095,12,71.993286
-9.690476,14,72.045147
-0.857143,7,72.073071
-0.880952,6,72.096011
-0.904762,5,72.116954
-9.666667,15,72.172804
1.285714,13,72.22367
1.142857,7,72.25658
1.095238,5,72.4361
-9.833333,8,72.462032
1.119048,6,72.488959
1.285714,13,72.538826
-9.666667,15,72.587694
-0.809524,9,72.617615
-9.714286,13,72.656511
-0.809524,9,72.691449
1.190476,9,72.722334
-0.880952,6,72.743278
-9.642857,16,72.803119
-0.809524,9,72.83603
-9.809524,9,72.869939
1.190476,9,72.900856
1.119048,6,72.924793
1.119048,6,72.945736
1.261905,12,72.99261
1.238095,11,73.034498
-0.785714,10,73.069405
-9.809524,9,73.098328
-0.904762,5,73.117277
-9.738095,12,73.155176
-0.714286,13,73.205042
1.166667,8,73.234962
1.190476,9,73.26987
1.285714,13,73.316744
1.119048,6,73.341678
1.166667,8,73.513218
1.285714,13,73.556103
-9.833333,8,73.584028
-0.690476,14,73.629906
-0.785714,10,73.668803
-0.857143,7,73.69573
1.214286,10,73.731633
1.214286,10,73.765543
1.214286,10,73.801447
-0.928571,4,73.821393
-0.904762,5,73.846327
-0.833333,8,73.87924
1.214286,10,73.92013
-9.761905,11,73.96102
1.190476,9,73.99094
1.095238,5,74.008892
1.119048,6,74.028839
-0.833333,8,74.056763
-0.761905,11,74.098651
1.261905,12,74.141537
1.190476,9,74.172454
1.238095,11,74.210352
1.166667,8,74.238279
-0.833333,8,74.265206
-0.833333,8,74.293131
1.190476,9,74.324048
-9.833333,8,74.358954
1.214286,10,74.394859
1.142857,7,74.568465
1.238095,11,74.604335
-0.738095,12,74.642233
1.285714,13,74.681129
1.095238,5,74.698084
1.190476,9,74.725012
1.238095,11,74.758921
-0.785714,10,74.790836
