#{"t_start": 1632727181.1967397, "env_id": null}
r,l,t
1.214286,10,70.412501
1.214286,10,70.441235
-0.880952,6,70.460182
-0.642857,16,70.506059
1.214286,10,70.534984
1.214286,10,70.564874
-9.761905,11,70.595063
1.238095,11,70.627062
-0.785714,10,70.657596
-0.666667,15,70.826962
1.238095,11,70.856036
1.238095,11,70.886977
-0.833333,8,70.910894
-9.690476,14,70.9494
-0.738095,12,70.983064
-9.714286,13,71.017991
-0.809524,9,71.054897
-9.714286,13,71.099095
1.357143,16,71.146348
-9.833333,8,71.170245
1.285714,13,71.206033
1.119048,6,71.224689
1.166667,8,71.247633
-0.904762,5,71.265081
1.238095,11,71.296916
1.095238,5,71.312627
-0.880952,6,71.332115
1.309524,14,71.370182
-0.857143,7,71.394259
-9.714286,13,71.42961
1.142857,7,71.449482
-0.809524,9,71.475716
-9.809524,9,71.500655
1.309524,14,71.541493
1.095238,5,71.557618
-9.738095,12,71.718099
1.214286,10,71.746952
-0.785714,10,71.776821
1.261905,12,71.816411
1.190476,9,71.846479
-0.857143,7,71.872145
-0.690476,14,71.914033
-9.714286,13,71.948464
1.309524,14,71.986988
-9.714286,13,72.023352
-0.833333,8,72.048406
1.142857,7,72.069448
1.261905,12,72.105359
-9.761905,11,72.136664
1.142857,7,72.160965
1.166667,8,72.188778
1.285714,13,72.240532
1.309524,14,72.283118
1.190476,9,72.309096
-0.761905,11,72.342008
-0.714286,13,72.380903
1.095238,5,72.396861
1.166667,8,72.421362
-9.690476,14,72.46121
1.309524,14,72.621885
-0.666667,15,72.664972
1.261905,12,72.698881
1.309524,14,72.739772
1.119048,6,72.757454
-0.833333,8,72.78068
-0.785714,10,72.809814
-0.880952,6,72.828804
1.285714,13,72.866714
-0.642857,16,72.912366
1.309524,14,72.952717
1.285714,13,72.988948
-0.809524,9,73.01787
-0.833333,8,73.042822
-0.785714,10,73.072789
-9.619048,17,73.12154
-0.857143,7,73.143038
1.190476,9,73.168969
-0.761905,11,73.200884
-9.642857,16,73.244766
1.166667,8,73.268155
1.142857,7,73.290097
1.214286,10,73.319019
1.309524,14,73.494009
-9.642857,16,73.538889
1.142857,7,73.559833
-0.738095,12,73.595657
-0.738095,12,73.6311
-0.809524,9,73.659499
-9.738095,12,73.694233
-9.761905,11,73.724696
-0.714286,13,73.762431
1.261905,12,73.797615
1.142857,7,73.817564
-0.785714,10,73.847982
1.095238,5,73.864007
1.261905,12,73.897917
1.238095,11,73.929831
1.166667,8,73.953815
1.166667,8,73.977531
1.166667,8,74.001325
1.238095,11,74.033807
-9.761905,11,74.064683
1.380952,17,74.110893
-9.761905,11,74.140817
1.166667,8,74.164092
1.142857,7,74.184038
-0.928571,4,74.197184
-9.738095,12,74.353245
1.333333,15,74.396566
-0.833333,8,74.421575
1.261905,12,74.456487
1.166667,8,74.480936
-0.714286,13,74.520014
-0.785714,10,74.550934
-9.761905,11,74.584142
1.119048,6,74.602132
-9.595238,18,74.652957
1.285714,13,74.688861
1.309524,14,74.728754
-0.714286,13,74.767025
-0.714286,13,74.803368
1.190476,9,74.829298
-9.785714,10,74.855355
1.119048,6,74.874732
1.190476,9,74.900878
-9.738095,12,74.934026
-9.690476,14,74.973119
-0.714286,13,75.012015
-9.714286,13,75.047958
-9.714286,13,75.208674
1.214286,10,75.23672
1.214286,10,75.264911
-9.666667,15,75.305809
1.238095,11,75.336136
-0.857143,7,75.359075
-9.666667,15,75.399965
1.238095,11,75.430884
1.238095,11,75.460798
1.071429,4,75.473698
-0.690476,14,75.513888
-0.738095,12,75.547798
1.142857,7,75.569347
1.214286,10,75.597837
1.190476,9,75.624794
-0.857143,7,75.645997
-9.809524,9,75.67309
1.261905,12,75.709044
-0.857143,7,75.731952
1.309524,14,75.771873
1.238095,11,75.802793
-0.904762,5,75.817756
-9.714286,13,75.850999
-9.714286,13,75.887415
-0.785714,10,75.916338
1.190476,9,76.06595
1.166667,8,76.088546
-0.738095,12,76.123406
1.214286,10,76.154808
-9.785714,10,76.181645
-9.666667,15,76.221905
1.214286,10,76.252043
-9.761905,11,76.283035
-9.619048,17,76.328202
1.285714,13,76.3661
-0.714286,13,76.404997
1.285714,13,76.440918
-9.785714,10,76.469381
1.214286,10,76.498118
1.119048,6,76.516149
-0.880952,6,76.535098
1.119048,6,76.553082
-9.785714,10,76.580976
1.238095,11,76.611932
-0.738095,12,76.645048
1.238095,11,76.675777
-9.666667,15,76.717409
1.214286,10,76.74584
-0.690476,14,76.788553
-0.785714,10,76.94937
-9.714286,13,76.988044
-9.738095,12,77.022025
1.309524,14,77.060904
1.214286,10,77.088878
-0.809524,9,77.116378
1.309524,14,77.154236
1.142857,7,77.175189
1.309524,14,77.214107
1.119048,6,77.23246
1.214286,10,77.261549
1.214286,10,77.291185
-0.714286,13,77.330371
1.285714,13,77.36714
1.142857,7,77.388084
1.190476,9,77.414014
1.285714,13,77.450482
1.261905,12,77.484924
1.261905,12,77.518695
-0.761905,11,77.551402
1.261905,12,77.583954
1.309524,14,77.622865
1.166667,8,77.645296
1.238095,11,77.800232
1.095238,5,77.814195
1.238095,11,77.845667
1.190476,9,77.872458
1.214286,10,77.901321
1.142857,7,77.922096
1.142857,7,77.959831
-0.666667,15,78.003938
-0.785714,10,78.034856
1.119048,6,78.053805
1.261905,12,78.08784
1.214286,10,78.117322
1.214286,10,78.144847
1.380952,17,78.19108
1.214286,10,78.220002
1.333333,15,78.259667
-0.928571,4,78.273127
-0.738095,12,78.309008
-0.833333,8,78.333931
-0.738095,12,78.369835
1.190476,9,78.397909
1.261905,12,78.432503
-9.714286,13,78.468009
1.190476,9,78.492427
1.142857,7,78.512333
1.142857,7,78.532592
-9.785714,10,78.68254
-0.809524,9,78.708898
1.166667,8,78.734249
1.214286,10,78.762639
1.214286,10,78.790509
-0.809524,9,78.821452
-9.785714,10,78.849719
-0.785714,10,78.880119
1.238095,11,78.914131
1.190476,9,78.940065
-9.833333,8,78.963004
1.190476,9,78.990062
1.238095,11,79.020983
-0.928571,4,79.035512
1.309524,14,79.07586
1.166667,8,79.101208
-9.714286,13,79.140105
1.142857,7,79.163076
1.285714,13,79.201972
1.142857,7,79.222915
-9.738095,12,79.256872
1.071429,4,79.269466
-9.714286,13,79.306203
1.166667,8,79.330138
1.261905,12,79.365045
1.214286,10,79.39551
1.261905,12,79.566878
1.238095,11,79.600158
1.238095,11,79.631075
-0.785714,10,79.663381
-9.809524,9,79.687806
-0.833333,8,79.712802
-0.738095,12,79.748501
1.238095,11,79.780282
1.166667,8,79.805159
-9.785714,10,79.834076
-0.714286,13,79.873972
1.142857,7,79.895914
1.142857,7,79.917846
1.119048,6,79.936799
-0.857143,7,79.959375
-0.761905,11,79.99261
-9.714286,13,80.030188
1.166667,8,80.054137
-9.833333,8,80.077076
1.190476,9,80.102945
-0.785714,10,80.133726
1.119048,6,80.153319
1.238095,11,80.186234
1.357143,16,80.229219
1.166667,8,80.254155
-0.690476,14,80.299035
-9.714286,13,80.466989
-9.809524,9,80.490924
1.142857,7,80.511908
1.166667,8,80.537885
1.166667,8,80.56392
1.071429,4,80.576646
-0.833333,8,80.601433
1.190476,9,80.626362
1.190476,9,80.652016
-0.785714,10,80.68072
-0.880952,6,80.700666
1.142857,7,80.720601
1.261905,12,80.755565
1.190476,9,80.780499
1.119048,6,80.798451
-0.714286,13,80.835491
1.095238,5,80.851455
-0.857143,7,80.872078
1.119048,6,80.890027
1.095238,5,80.906013
-9.738095,12,80.938624
1.238095,11,80.969998
-0.857143,7,80.991939
1.119048,6,81.009947
-9.809524,9,81.033679
-0.761905,11,81.064599
-9.761905,11,81.094403
1.095238,5,81.109157
1.214286,10,81.139076
-0.809524,9,81.167257
1.142857,7,81.187621
-0.857143,7,81.333848
1.166667,8,81.356786
1.238095,11,81.38891
-9.714286,13,81.426809
-0.880952,6,81.45571
1.142857,7,81.497386
1.119048,6,81.514328
1.238095,11,81.544535
-9.785714,10,81.570648
-9.833333,8,81.593834
-9.809524,9,81.617452
1.166667,8,81.640391
1.142857,7,81.660893
-9.761905,11,81.689816
-0.785714,10,81.719735
1.190476,9,81.746667
-0.904762,5,81.763623
1.166667,8,81.788307
1.166667,8,81.812243
-0.880952,6,81.831192
1.238095,11,81.862188
1.190476,9,81.887142
1.238095,11,81.916979
1.214286,10,81.945134
1.190476,9,81.970067
1.142857,7,81.992009
1.142857,7,82.011882
-9.666667,15,82.051798
-9.738095,12,82.083987
1.214286,10,82.235275
-0.857143,7,82.2563
-0.928571,4,82.270263
1.238095,11,82.301788
1.238095,11,82.332338
-9.690476,14,82.370162
-0.714286,13,82.407063
-0.809524,9,82.434989
-0.761905,11,82.469129
1.190476,9,82.497305
1.166667,8,82.520578
-9.714286,13,82.561209
1.309524,14,82.600106
1.214286,10,82.631195
1.214286,10,82.661229
1.238095,11,82.692876
-0.857143,7,82.71382
1.166667,8,82.737539
1.214286,10,82.766809
1.095238,5,82.782462
-0.761905,11,82.813385
-9.761905,11,82.843497
-0.785714,10,82.87342
1.261905,12,82.906882
-0.666667,15,82.94995
1.238095,11,83.106518
1.142857,7,83.126459
-9.785714,10,83.154857
1.190476,9,83.17979
1.119048,6,83.197667
1.238095,11,83.227694
-9.738095,12,83.260808
-0.761905,11,83.292854
-0.833333,8,83.316716
1.333333,15,83.358068
-0.928571,4,83.372031
-0.809524,9,83.399369
1.142857,7,83.420841
1.166667,8,83.44378
-9.738095,12,83.475698
-9.666667,15,83.515594
1.214286,10,83.542522
-9.714286,13,83.577429
1.238095,11,83.607349
1.214286,10,83.636204
1.142857,7,83.657149
1.095238,5,83.672183
1.309524,14,83.710053
-9.738095,12,83.744643
-9.809524,9,83.773178
1.095238,5,83.789135
-9.714286,13,83.948426
-9.738095,12,83.980823
1.214286,10,84.00895
1.190476,9,84.037351
-0.785714,10,84.065476
-0.785714,10,84.09515
-9.785714,10,84.122173
-0.714286,13,84.159211
-0.857143,7,84.180178
-9.785714,10,84.207167
-9.785714,10,84.233146
1.214286,10,84.262069
-9.714286,13,84.295978
-9.738095,12,84.330885
-0.833333,8,84.354847
1.166667,8,84.378564
1.214286,10,84.406586
-0.761905,11,84.44013
-9.785714,10,84.468842
1.238095,11,84.50178
-9.809524,9,84.527635
-0.690476,14,84.568696
1.119048,6,84.587097
-0.833333,8,84.611957
-0.857143,7,84.63554
1.214286,10,84.66572
1.119048,6,84.813152
-0.833333,8,84.837436
1.095238,5,84.853619
1.095238,5,84.870625
-0.738095,12,84.906224
-0.833333,8,84.93293
1.119048,6,84.950881
-0.833333,8,84.975918
-9.833333,8,84.998883
1.238095,11,85.030471
1.095238,5,85.04612
1.166667,8,85.070224
1.190476,9,85.099139
1.119048,6,85.119079
-0.761905,11,85.15712
1.166667,8,85.181802
1.166667,8,85.206357
1.142857,7,85.231565
-9.619048,17,85.280661
-9.738095,12,85.314584
-9.809524,9,85.34066
-0.904762,5,85.357229
1.190476,9,85.384864
1.261905,12,85.418103
1.119048,6,85.437052
-9.761905,11,85.468059
1.166667,8,85.492083
-0.761905,11,85.524925
1.166667,8,85.548213
-0.761905,11,85.580116
1.238095,11,85.740341
-9.785714,10,85.769132
1.309524,14,85.809559
-0.785714,10,85.83847
1.357143,16,85.883652
-0.785714,10,85.912563
-0.880952,6,85.931503
-9.761905,11,85.962157
-9.690476,14,86.002895
-0.809524,9,86.030528
1.214286,10,86.060966
-0.738095,12,86.099603
-9.761905,11,86.133304
-0.809524,9,86.163154
-0.785714,10,86.194173
1.071429,4,86.209134
1.190476,9,86.237012
1.238095,11,86.269431
-9.738095,12,86.303658
-0.785714,10,86.334675
1.142857,7,86.355136
1.214286,10,86.384172
1.119048,6,86.404115
-0.738095,12,86.438511
-0.690476,14,86.47814
-0.857143,7,86.62833
-9.833333,8,86.651405
-9.714286,13,86.687887
-9.809524,9,86.713818
-0.714286,13,86.751243
-0.714286,13,86.788845
-0.880952,6,86.808792
1.238095,11,86.83989
-0.738095,12,86.875049
-0.761905,11,86.907997
1.238095,11,86.939
-9.714286,13,86.976104
1.261905,12,87.010017
1.309524,14,87.050455
-0.880952,6,87.06985
-0.785714,10,87.099745
1.095238,5,87.115015
1.095238,5,87.129975
1.119048,6,87.152914
1.166667,8,87.181836
-0.761905,11,87.215864
1.238095,11,87.249777
-9.738095,12,87.282949
-0.690476,14,87.326924
-0.904762,5,87.343849
1.119048,6,87.362798
1.214286,10,87.518973
-9.690476,14,87.556162
-0.904762,5,87.572625
-9.666667,15,87.613794
-0.761905,11,87.645614
-0.761905,11,87.678016
1.309524,14,87.717348
-0.785714,10,87.747933
1.190476,9,87.773867
1.119048,6,87.791791
-0.880952,6,87.810656
-0.785714,10,87.839122
1.214286,10,87.868618
1.190476,9,87.894775
1.261905,12,87.92793
-0.904762,5,87.944896
1.190476,9,87.971341
1.166667,8,87.995542
1.166667,8,88.019006
1.261905,12,88.053999
1.214286,10,88.08397
1.190476,9,88.110454
1.333333,15,88.153645
1.119048,6,88.170801
1.309524,14,88.210264
-0.761905,11,88.242114
-0.809524,9,88.415187
-9.690476,14,88.454254
1.333333,15,88.500201
-9.714286,13,88.538047
1.214286,10,88.566969
-0.833333,8,88.590946
-0.785714,10,88.620907
-0.785714,10,88.649902
-9.785714,10,88.677828
1.190476,9,88.704838
1.166667,8,88.727795
-0.833333,8,88.75263
1.071429,4,88.765567
1.119048,6,88.784458
1.166667,8,88.80696
-0.785714,10,88.836904
-9.714286,13,88.874164
1.095238,5,88.889124
1.238095,11,88.920091
1.142857,7,88.941036
1.238095,11,88.976011
1.261905,12,89.011947
1.309524,14,89.050814
-0.738095,12,89.086307
1.119048,6,89.10413
-0.785714,10,89.132662
1.119048,6,89.277533
1.309524,14,89.31507
-0.738095,12,89.350797
-9.666667,15,89.391434
-9.690476,14,89.429466
1.238095,11,89.460217
1.166667,8,89.484694
1.190476,9,89.524
1.214286,10,89.552953
1.214286,10,89.582969
-0.761905,11,89.614342
-9.690476,14,89.6512
-0.904762,5,89.667205
-9.738095,12,89.70012
1.214286,10,89.731038
1.095238,5,89.747992
1.071429,4,89.760979
1.261905,12,89.798781
1.166667,8,89.82392
1.119048,6,89.842349
1.261905,12,89.8796
1.166667,8,89.90423
1.261905,12,89.939234
-0.738095,12,89.975108
1.119048,6,89.994057
-9.809524,9,90.018991
-0.880952,6,90.164306
-9.714286,13,90.200467
-9.690476,14,90.24004
1.261905,12,90.273891
1.166667,8,90.298825
-0.761905,11,90.332533
1.261905,12,90.367604
1.190476,9,90.395166
-9.857143,7,90.414115
-9.666667,15,90.456584
1.119048,6,90.475519
-9.785714,10,90.502976
1.261905,12,90.537964
1.190476,9,90.564218
1.214286,10,90.592921
1.238095,11,90.623871
-9.595238,18,90.675895
1.166667,8,90.700827
1.238095,11,90.73314
-0.809524,9,90.762192
1.119048,6,90.782162
-0.880952,6,90.802691
-0.785714,10,90.83495
1.214286,10,90.865867
-9.785714,10,90.895801
-0.690476,14,91.061445
-0.857143,7,91.084456
1.119048,6,91.103405
1.142857,7,91.124824
1.071429,4,91.138787
-0.880952,6,91.160728
1.190476,9,91.187254
1.214286,10,91.215186
-0.761905,11,91.248098
1.142857,7,91.269042
-9.738095,12,91.304726
1.166667,8,91.328789
-0.857143,7,91.350139
-9.738095,12,91.383979
-0.714286,13,91.422945
1.333333,15,91.466051
1.214286,10,91.49932
1.095238,5,91.515349
-0.833333,8,91.542281
-9.714286,13,91.582664
1.309524,14,91.629644
1.261905,12,91.666545
1.119048,6,91.686095
-9.785714,10,91.715848
1.166667,8,91.740715
1.166667,8,91.770502
-0.785714,10,91.813518
1.166667,8,91.840862
-0.833333,8,92.001136
1.095238,5,92.019117
1.261905,12,92.056021
-0.880952,6,92.076965
-0.833333,8,92.102993
1.309524,14,92.149888
1.119048,6,92.168362
-9.785714,10,92.198344
-0.833333,8,92.223155
1.285714,13,92.262223
1.238095,11,92.295051
1.095238,5,92.311009
-0.857143,7,92.331995
1.142857,7,92.352076
1.238095,11,92.384377
1.190476,9,92.411854
1.190476,9,92.438233
1.214286,10,92.467594
1.119048,6,92.485117
1.190476,9,92.512053
-0.880952,6,92.533987
-9.761905,11,92.563819
1.119048,6,92.580729
1.238095,11,92.613709
1.142857,7,92.634196
-9.595238,18,92.682942
1.166667,8,92.706047
1.119048,6,92.723999
1.238095,11,92.755914
1.190476,9,92.90521
1.238095,11,92.940955
1.142857,7,92.963362
1.238095,11,92.998295
1.238095,11,93.030671
-0.785714,10,93.061351
-9.642857,16,93.10501
1.214286,10,93.13493
1.261905,12,93.168427
1.119048,6,93.187356
1.285714,13,93.224427
1.214286,10,93.25335
1.095238,5,93.269841
1.166667,8,93.292311
1.142857,7,93.313256
-0.738095,12,93.349929
1.285714,13,93.385738
-0.857143,7,93.408548
-0.857143,7,93.430275
1.190476,9,93.455911
-0.809524,9,93.483837
1.333333,15,93.525961
1.214286,10,93.553049
-0.904762,5,93.571001
1.309524,14,93.608957
1.285714,13,93.774217
1.214286,10,93.803215
-0.880952,6,93.824818
-0.857143,7,93.848755
-9.738095,12,93.884052
-0.809524,9,93.911977
1.190476,9,93.938434
-0.833333,8,93.963765
1.261905,12,93.998712
-0.785714,10,94.029759
1.238095,11,94.061686
1.142857,7,94.083105
-0.690476,14,94.130004
-9.785714,10,94.166334
1.214286,10,94.196927
1.357143,16,94.241055
1.190476,9,94.265988
1.190476,9,94.291968
-0.833333,8,94.317899
-9.642857,16,94.362838
-0.785714,10,94.392726
-9.738095,12,94.428644
1.071429,4,94.441609
1.285714,13,94.477565
-0.714286,13,94.516036
1.285714,13,94.681969
1.261905,12,94.715982
1.214286,10,94.744905
1.142857,7,94.766847
-0.785714,10,94.79677
1.190476,9,94.824511
1.238095,11,94.859406
1.214286,10,94.888716
1.333333,15,94.930869
1.142857,7,94.950835
-0.809524,9,94.977841
1.190476,9,95.002909
-9.785714,10,95.029679
1.142857,7,95.050623
1.190476,9,95.07766
-0.809524,9,95.105175
1.190476,9,95.131132
1.285714,13,95.168127
1.333333,15,95.220511
1.166667,8,95.248971
-0.785714,10,95.279976
1.238095,11,95.313154
-9.666667,15,95.356019
1.357143,16,95.403891
-0.690476,14,95.570188
1.166667,8,95.592525
1.238095,11,95.623677
-0.809524,9,95.650531
1.333333,15,95.692888
-0.785714,10,95.721834
1.166667,8,95.74577
-0.809524,9,95.773204
-0.738095,12,95.807115
-0.738095,12,95.843019
1.309524,14,95.88115
-9.761905,11,95.914783
-0.690476,14,95.95614
-9.690476,14,95.993219
1.190476,9,96.01915
-0.809524,9,96.047076
1.309524,14,96.086969
1.166667,8,96.109942
1.190476,9,96.13687
1.261905,12,96.171693
-9.714286,13,96.20749
1.214286,10,96.23536
-0.928571,4,96.249382
-9.714286,13,96.285246
1.142857,7,96.460985
1.285714,13,96.500167
1.119048,6,96.519121
-9.738095,12,96.553456
1.261905,12,96.590279
1.261905,12,96.62622
-0.857143,7,96.648801
1.190476,9,96.677035
1.285714,13,96.713992
1.214286,10,96.744115
1.142857,7,96.766012
1.142857,7,96.786956
-9.785714,10,96.815879
1.190476,9,96.842854
1.190476,9,96.870091
1.119048,6,96.888152
-0.690476,14,96.930086
1.166667,8,96.954022
1.214286,10,96.983942
-9.761905,11,97.015892
1.119048,6,97.033844
1.190476,9,97.059775
-0.833333,8,97.082627
-0.785714,10,97.113052
1.190476,9,97.140978
1.238095,11,97.172561
-0.761905,11,97.205454
1.261905,12,97.369188
1.238095,11,97.400956
1.095238,5,97.417032
-0.833333,8,97.441965
